X,Y,osm_id,shop,name,brand,addr:housenumber,amenity,operator,addr:housename,access,layer,brand:wikidata,brand:wikipedia,opening_hours,atm,addr:city,addr:street,fuel:HGV_diesel,fuel:biodiesel,fuel:octane_98,fuel:octane_80,fuel:octane_91,website,phone,name:en,addr:postcode,wheelchair,toilets:wheelchair,alt_name,cuisine,atm:operator,addr:unit,diet:halal,addr:province,level,contact:facebook,self_service,full_service,ice,lottery,canada_post,fireworks,owner,email,old_name,description,post_office,payment:mastercard,payment:cash,payment:visa,opendata:type,washroom,name:it,self_serve,fuel:diesel,payment:debit_cards,payment:credit_cards,wheelchair:description,moneygram,FIXME,lotto,unit,opening_hours:covid19,drink:club-mate:note,drink:club-mate,hst_number,payment:interac,store_ref,short_name,payment:american_express,western_union,ttc_tickets,gst_number,opening_hours:signed,payment:coins,service:fax,service:copy,video_rental,fuel:cng,mapillary,survey:date,name:ja,retail
-79.4370653,43.6365376,6184564993,convenience,Kapamilya Foods,,160A,,,,,,,,,,Toronto,Springhurst Avenue,,,,,,,+1-416-534-0269,,M6K 1C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4369312,43.636642,6184565002,convenience,Jameson Variety Fair,,160,,,,,,,,,yes,Toronto,Springhurst Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-79.4314594,43.6335786,385037626,convenience,Dunn Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4362821,43.6372748,6184565004,convenience,Central Market,,,,,,,,,,,,,,,,,,,,+1-416-516-8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3995,43.636043,4157587631,convenience,Circle K,Circle K,,,Esso,,,,Q3268010,en:Circle K,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,On the Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397672,43.63755,1279784097,convenience,T.O. Tuck Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3937647,43.6375564,1279780017,convenience,Hasty Market,,,,,,,,,,,,,,,,,,,http://www.hastymarketcorp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4437382,43.6393164,903717793,convenience,Queen Mini Mart,,1666,,,,,,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4469136,43.6411706,530818840,convenience,October Convenience,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4475842,43.6429651,6325960671,convenience,Cinema Convenience,,127,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.448597,43.6456026,530784881,convenience,Jac's Milk,,211,,,,,,,,09:00-23:00,,Toronto,Roncesvalles Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4492612,43.6473224,530781891,convenience,Joe's Variety and Gift Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4497763,43.6486556,5508582721,convenience,Roncesvalles Convenience Plus,,319,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,+1-416-531-2616,,M6R 2M6,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4495983,43.6481875,1854911997,convenience,Garden Milk & Variety,,301,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,+1-416-531-8755,,M6R 2M6,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4436689,43.6463283,5137610886,convenience,Wilson's Variety and Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4417632,43.6394488,6493338026,convenience,Sam Fine Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4406324,43.6399185,6493338035,convenience,Lee's Variety,,1578,,,,,,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4396529,43.6398746,4317376004,convenience,Parkdale Milk and Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4393803,43.6401636,6493338043,convenience,Bernard's Pilipino Specialties,,1534,,,,,,,,,,,Queen Street West,,,,,,,+1-416-534-3640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4383095,43.6403782,6482625781,convenience,Mandala,,1506,,,,,,,,,,Toronto,Queen Street West,,,,,,,+1-647-352-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4370233,43.640373,4435701086,convenience,Queen Supermarket,,1431,,,,,,,,,,Toronto,Queen Street West,,,,,,https://www.queensupermarket.net/,+1-416-534-0077,,M6K 1M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4375045,43.6405446,6482625774,convenience,Convenience Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4316606,43.638211,992146083,convenience,Okay Convenience,,1316 1/2,,,,,,,,,,Toronto,King Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-79.4341987,43.6406655,5503886003,convenience,A-1 Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4346084,43.6411367,5503886005,convenience,Best Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4340491,43.6412614,5503866477,convenience,Super Land Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4314548,43.6417629,6481876644,convenience,Lynn's Convenience,,1326,,,,,,,,,,Toronto,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4359723,43.6454796,6343766438,convenience,West Lodge Tuck Stop,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4499597,43.649111,530778589,convenience,Master Supermarket,,329,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4512437,43.6515743,251246374,convenience,White Corner Variety,,410,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,+1-416-530-4583,,M6R 2N2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4518574,43.6533995,253718699,convenience,Green Field,,484,,,,,,,,,,Toronto,Roncesvalles Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4499171,43.6526538,6382389309,convenience,Lambert's Pump,,2145,,,,,,,,,,Toronto,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4488161,43.657201,252170655,convenience,3 Jit Variety,,1452,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4479374,43.657371,5856826841,convenience,Bloor Mini Mart,,1422,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4431599,43.6583935,6341567838,convenience,Harar Grocery,,1318,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4425756,43.6585109,3435195517,convenience,Hasty Market,,1310,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4427429,43.658967,6443996985,convenience,Viva Latinos,,,,,,,,,,,,,Lansdowne Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4433342,43.6593127,2792720076,convenience,AGP Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4402935,43.6504016,3397681080,convenience,,,,,Ultramar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.439423,43.6510787,1245048192,convenience,S Market,,1269,,,,,,,,24/7,yes,Toronto,College Street,,,,,,,,,M6H 1C5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4359507,43.6497917,2781432154,convenience,Macs Cigarette Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4353649,43.6497316,2558370241,convenience,Brockton Discount Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4338009,43.6496835,2781439872,convenience,Kevin's Convenience,,1555,,,,,,,,,,Toronto,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4334529,43.6495898,2558957630,convenience,Sun Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4333624,43.6495869,2558957633,convenience,Multiple Organics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4313066,43.649766,155912469,convenience,Bros Convenience,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4409618,43.6588893,5022507104,convenience,TL Discount Store,,1264,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4397696,43.6588583,6345455877,convenience,Supermart Convenience,,1205,,,,,,,,,,Toronto,Bloor Street West,,,,,,,+1-416-531-3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4389194,43.6588985,6363749801,convenience,Gangladesh Corner Variety,,611,,,,,,,,,,Toronto,Brock Avenue,,,,,,,+1-416-537-2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.438549,43.6593525,2286832900,convenience,Five Star Variety,,1210,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.438657,43.6595759,6258670123,convenience,Saponeti,,615,,,,,,,,,,Toronto,Brock Avenue,,,,,,https://www.saponetti.ca/,+1-647-344-1875,,,,,,,,C,,,,,,,,,,,,,,Refill store for cleaning products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4306816,43.6381367,6184565121,convenience,King's Milk,,1265,,,,,,,,,,Toronto,King Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4287317,43.6387938,6184565136,convenience,King's Food Market,,1236,,,,,,,,,,Toronto,King Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4286096,43.6388127,6184565138,convenience,King Mini Mart,,1232,,,,,,,,,,Toronto,King Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4238567,43.6401487,6097088538,convenience,Fuzion Convenience,,20,,,,,,,,"Mo-Sa 07:00-22:00, Su 09:00-22:00",,Toronto,Joe Shuster Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.424964,43.6427386,2848635935,convenience,Ready GO Convenience,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4236536,43.6419776,6468845403,convenience,Am2Pm Express Market,,,,,,,,,,"Mo-Th 07:00-23:00, Fr 07:00-24:00, Sa 08:00-24:00, Su 08:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4227101,43.6414899,6468845402,convenience,Convenience Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4305654,43.6469107,527025581,convenience,Iren's Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4236163,43.6470161,2580208958,convenience,Nobrega's Variety and Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.418603,43.6399418,2562080189,convenience,Convenience K,,75,,,,,,,,,,Toronto,Hanna Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4144044,43.6392858,1279837274,convenience,Liberty Convenience,,,,,,,,,,"Mo-Th 07:30-23:00, Fr 07:30-24:00, Sa 08:30-24:00, Su 08:30-23:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4145381,43.641366,902313986,convenience,INS Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,
-79.4126227,43.6421748,2353603186,convenience,Circle K,Circle K,952,,,,,,Q3268010,en:Circle K,,,Toronto,King Street West,,,,,,,,,M6K 1E4,,,,,,,,,,,,,,,,,,,On the Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4185641,43.6443689,6201102946,convenience,K & N Supermarket,,998,,,,,,,,,,Toronto,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4178144,43.6445155,6201102949,convenience,Hong Phat,,974,,,,,,,,,,Toronto,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4160649,43.6448784,6201102931,convenience,Family Mart,,930,,,,,,,,,,Toronto,Queen Street West,,,,,,,+1-416-533-9779,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.410845,43.6454799,245020018,convenience,7-Eleven,7-Eleven,,,,,,,Q259340,en:7-Eleven,,,,,,,,,,https://www.7-eleven.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4100045,43.6477067,245020014,convenience,Melo Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.426614,43.6493434,6426838155,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4266697,43.6536779,6376096828,convenience,Sunshine,,942,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.42223,43.6492594,6240358466,convenience,King's Fruit Supermarket,,1193,,,,,,,,,,Toronto,Dundas Street West,,,,,,,+1-647-352-1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4211276,43.6492405,6240358455,convenience,Amigo Convenience,,1151,,,,,,,,,,Toronto,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4224875,43.6545444,6848315607,convenience,College Variety Plus,,830,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4161561,43.6503618,6304072704,convenience,Super 4 Variety & Grocery,,1014,,,,,,,,,,Toronto,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last verified November 2018,yes,,,,,,,,,,,,,,,,,,
-79.4128988,43.6507918,4922343568,convenience,Discount Mart,,919,,,,,,,,,,Toronto,Dundas Street West,,,,,,,+1-416-603-8959,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it does have ramp,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4114752,43.6513065,4922343574,convenience,Dundas Street Supermarket,,878,,,,,,,,"Mo-Fr 07:00-19:00, Sa 07:00-18:00, Su 07:00-14:00",,Toronto,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4110567,43.651042,244885891,convenience,7-Eleven,,,,,,,,,,,,,,,,,,,https://www.7-eleven.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.416706,43.6552532,6533178798,convenience,Hong's Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4136193,43.6553928,5431847321,convenience,Splish Splash,,590,,,,,,,,,,Toronto,College Street,,,,,,,+1-416-532-6499,,,,,,,,,,,,,,,,,,,,,,"Convenience store, laundry, dry cleaning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4507331,43.6611179,7424004970,convenience,Lucky Conveience Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4455319,43.6648085,4494582189,convenience,K. Mini Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4347961,43.6601055,6371102737,convenience,ABC Convenient,,1110,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4330688,43.6604737,6340850225,convenience,Luck Discount Variety,,1064,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4355109,43.663084,67972743,convenience,Rosie Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4319263,43.6672347,67972684,convenience,Sun Shine Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4315622,43.6673212,67972693,convenience,77 Food Market,,138,,,,,,,,,,,Hallam Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4489748,43.6764412,502704915,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4485614,43.6768822,502704916,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.443618,43.6779891,502049906,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4428693,43.677818,474961234,convenience,7-Eleven,,,,,,,,,,,,,,,,,,,https://www.7-eleven.com/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4433469,43.6780486,474961237,convenience,Dufferin Smoke & Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4472298,43.6792956,501985555,convenience,Lily's Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4372314,43.6738152,5678688168,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4410508,43.6782238,2814024402,convenience,Tony's Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4388483,43.6790531,2814028501,convenience,Video Games & Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4356362,43.6798049,2570609277,convenience,Mac's,,,,,,,,,,,,,,,,,,,http://www.macs.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4294704,43.6609732,67972439,convenience,Bloor Mini Mart,,983,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4303081,43.6610893,6340806333,convenience,21 Seven Market,,1000,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4298546,43.6622892,67972738,convenience,John's Variety,,782,,,,,,,,,,Toronto,Dovercourt Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4279504,43.6613171,67972418,convenience,Stop 'N Shop,,949,,,,,,,,Mo-Su 09:00-23:00,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4272786,43.6614784,4818159685,convenience,Double Double Convenience,,927,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4253883,43.6621822,6340696125,convenience,Ossington Minimart,,884,,,,,,,,,,Toronto,Bloor Street West,,,,,,,+1-416-537-4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4233511,43.6623617,6343511094,convenience,A L Mini Mart,,839,,,,,,,,,,Toronto,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4228804,43.6624645,6343511097,convenience,Freta Injera & Variety Store,,831,,,,,,,,,,Toronto,Bloor Street West,,,,,,,+1-647-342-5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4287477,43.6699163,67344189,convenience,Joe's Convenience,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4283359,43.668034,4425991583,convenience,Foto Grocery,,972,,,,,,,,,,,Ossington Avenue,,,,,,,+1-416-537-1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4183902,43.6639321,575245006,convenience,Christie Convenience,,3,,,,,,,,,,Toronto,Christie Street,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4158949,43.664004,6362849596,convenience,7 Days Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.414365,43.6604689,579254437,convenience,OJJJ's Variety,,533,,,,,,,,,,Toronto,Harbord Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4095377,43.661441,355045745,convenience,Stop 'N Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
